2.694179847102416980e-01,2.040738964692745405e-02,1.317182216529543259e+00,2.256226538507807300e-01,4.910302479640693551e-01,9.192987066810380803e-01,3.856211027501927902e-01,5.738522267944808908e-01,2.463235310932341271e-01,1.167470846682566510e+00,7.953979190552741274e-01,5.898086609277846115e-01
1.594406818648572699e-01,1.468237961965835225e+00,1.450402565674466349e+00,1.234960902743021949e+00,1.191916119621161840e+00,2.452424052205679494e-01,1.482266533058891556e+00,9.773102734808786218e-01,1.215689890110879912e+00,8.650429843459839230e-02,1.448233696441791896e-01,1.398402263628647058e+00
1.194601732264982008e+00,1.706911526839330895e-01,5.738471847292059280e-01,1.641645871601170592e-01,3.290941284443557047e-01,9.902457992896962491e-02,1.123190535668459500e+00,8.036855051881856005e-01,7.319790008790528768e-01,8.167047802401407042e-01,3.361665810759585371e-01,2.263145703425611943e-01
1.127876638452343983e+00,2.698747328223304320e-01,7.356618110551794709e-01,4.907459369938164118e-01,4.100124396500348656e-02,3.994109331755119063e-01,6.928737568839197225e-01,1.247648074802997442e+00,7.460352223850943432e-01,9.034661254383786755e-01,2.171866501564531093e-01,7.773986113833709632e-01
2.327233758267762687e-01,1.052358916782431209e+00,1.210786429952565246e+00,1.391335205946624631e+00,1.333086014706090783e-01,2.264049574844636536e-01,6.299733287250995906e-01,7.702963873295186614e-01,1.381903569964932021e+00,9.104476720282949076e-01,1.784886016260626151e-01,5.464092630664083572e-01
1.125877839785486056e+00,7.294610507141963129e-01,5.119874893543457928e-01,7.791850056317753959e-01,6.616792738686525510e-01,1.146418024938046898e+00,9.188170638880422958e-01,7.037229045746963285e-01,1.269108166883158084e+00,1.406707464040034772e+00,2.899219717743939384e-02,1.015474850316350430e+00
9.346087257357083011e-03,1.488465507943751653e+00,1.465363351165732464e+00,6.984486296138314732e-02,1.330494829118363809e+00,5.538782365866354862e-01,4.004038111851543347e-01,1.369749710209589688e+00,4.372392766112181972e-01,2.159741672826109848e-01,5.746868876648946189e-01,4.642567207708560018e-01
3.438960259452961132e-02,9.585677616922116950e-01,7.947136410582034127e-02,5.300830833002945219e-01,2.712076587777001446e-01,1.290729370272040821e+00,7.314168637297506770e-01,1.185840575858213342e+00,1.410324024581940172e+00,1.086276082503283780e+00,1.043561449924035323e+00,3.475079106869312096e-01
8.929624896022846370e-01,6.023584482958751485e-01,1.305756338868649724e+00,1.483025973743177239e+00,4.433450335429448552e-01,1.141973161543530235e-02,1.083439335538418646e+00,9.979256987733746698e-01,1.172874748647902754e+00,1.365795936963570822e+00,7.509191865389128751e-01,7.916287247377141734e-01
9.510217982605877474e-01,3.615251416094005243e-01,1.417384722036727940e+00,1.128106208486655770e+00,9.461838920827136956e-01,1.457128202451194454e-01,1.268267313212991798e+00,3.525142116978320361e-01,1.489832745964551064e+00,1.014556196688920497e-01,3.803814456747158790e-01,1.415731780279243512e+00
8.041208909253270143e-01,2.479832004288031744e-01,3.632573610311146117e-01,1.040264916592033462e+00,5.552205689252808218e-01,1.006631182243534539e+00,1.187284673779683164e+00,1.258576750989791604e-01,1.196075470353609838e+00,3.349246381604426004e-01,4.513070069167630649e-01,1.442807399084621300e+00
8.296900332819893142e-01,1.116363357109815491e+00,6.642409755616351941e-02,1.343871072193438376e+00,4.039258400882426159e-01,7.213167729781045923e-01,6.891872512470030854e-01,1.229767943379747042e+00,4.439149850832376787e-01,1.427905664226774896e+00,1.325896862487265571e+00,6.450547593012110337e-01
1.394623773121854704e-01,8.623258054419655760e-01,6.642122157569161356e-01,8.200035102125449171e-01,6.680300710787434593e-01,9.153063428550426428e-01,8.836272979983430531e-01,4.041693413597745588e-01,7.153921848015490914e-01,1.169110658327437768e+00,8.142379920076581179e-02,8.839836519589290287e-01
1.257293606752017734e+00,8.581429008239060963e-01,1.259394723880787215e+00,2.790847649526815299e-01,1.181117354984803303e+00,8.821953895981101690e-01,9.417792693145495830e-01,1.300376595151434111e+00,1.090309536613856878e+00,1.283383148349803715e+00,8.183355909271712303e-01,9.450978625519959042e-01
1.498820300731877886e+00,1.451655091706242739e+00,1.104226512118061887e+00,4.343954764142914371e-01,5.522800571731645292e-01,5.643616868369489836e-01,1.282692430987696364e-01,8.464057875658319574e-01,2.426671428754021420e-01,1.220576424271584637e+00,1.025626334640837189e+00,3.114245198680263282e-01
